Reaction_ID,Confidence_Level
HISARGSERt,-1
HISCYSCYSt,-1
MLTHFtm,-1
PSDm_hsc,-1
SK_akg_c,-1
HISHISLYSt,-1
HISPHEARGt,-1
HISTRPHISt,-1
ILEARGILEt,-1
UGT1A10c,-1
ACGALtr,-1
CO2t,-1
DGK1,-1
DPCOAK,-1
ENO,-1
EX_akg_e,-1
EX_asn__L_e,-1
LEUTYRTYRt,-1
EX_cgly_e,-1
EX_co2_e,-1
EX_cytd_e,-1
EX_dgsn_e,-1
EX_duri_e,-1
EX_glypro_e,-1
EX_h_e,-1
EX_ile__L_e,-1
EX_met__L_e,-1
TRPPROGLYt,-1
TYRCYSGLYt,-1
GLYHISLYSr,-1
EX_ser__L_e,-1
EX_so4_e,-1
EX_val__L_e,-1
FBA,-1
EX_gua_e,-1
NTD1,-1
PGI,-1
PGK,-1
HISARGSERr,-1
HISASPr,-1
HISCYSCYSr,-1
HISGLYLYSr,-1
HISPHEARGr,-1
ILEASNHISr,-1
PPA,-1
PPCDC,-1
PPM,-1
PPNCL3,-1
PRO1x,-1
LYSARGLEUr,-1
PSERT,-1
PSP_L,-1
RNDR1,-1
RPI,-1
SPODM,-1
TKT2,-1
METGLYARGr,-1
METMETILEr,-1
TMDK1,-1
LGTHL,-1
MI3PP,-1
ORNDC,-1
PYDAMK,-1
THRHISHISr,-1
UGLT,-1
DCMPDA,-1
FTHFLi,-1
ACALDt,-1
AACOAT,-1
MTRI,-1
TRPASPASPr,-1
TRPGLNGLNr,-1
TRPPROGLYr,-1
TYRASPARGr,-1
TYRCYSGLYr,-1
TYRPHETYRr,-1
VALPHEARGr,-1
EX_homoval_e,-1
DM_C02712_c,-1
F1Ate,-1
LTHSTRLtr,-1
SK_C02528_c,-1
SK_HC02191_c,-1
TRYPTAte,-1
HDD2CRNte2,-1
SK_chol_c,-1
SK_cholate_c,-1
SK_coa_c,-1
FBP,-1
FUM,-1
G3PD1ir,-1
GALt2_2,-1
GAPD,-1
GHMT2r,-1
GLNS,-1
AGMt_m,-1
EX_sql_e,-1
GMPS2,-1
GTPCI,-1
MAN6PI,-1
MTHFC,-1
MTHFD,-1
UMPK,-1
XYLULte,-1
EX_xylu__L_e,-1
r0082,-1
PPNCL2,-1
EX_ala__L_e,-1
EX_his__L_e,-1
NTD4,-1
NTD7,-1
PRISTte,-1
EX_fdp_e,-1
UDPG4DOPA,-1
NTD8,-1
NTD9,-1
NTD11,-1
GUAt,-1
ADPRDP,-1
CATr,-1
GLYCK,-1
AGDC,-1
CYTK2,-1
EX_cit_e,-1
EX_etha_e,-1
EX_fol_e,-1
EX_gm1_hs_e,-1
EX_glcr_e,-1
EX_glcur_e,-1
EX_trp__L_e,-1
EX_ura_e,-1
EX_xyl__D_e,-1
G6PDA,-1
GALKr,-1
HMR_0167,-1
HMR_0176,-1
FACOAE140,-1
GLUPRT,-1
HXPRT,-1
LDH_D,-1
MTHFD2i,-1
HMR_0239,-1
HMR_0317,-1
CAPROICc,-1
HEXGLYc,-1
HMR_0378,-1
HMR_0815,-1
HMR_0816,-1
HMR_0819,-1
5EIPENCm,-1
5EIPENCtm,-1
EX_5eipenc_e,-1
HMR_0820,-1
HMR_0821,-1
HMR_0829,-1
HMR_0848,-1
HMR_0849,-1
HMR_0851,-1
CE2006te,-1
HMR_1976,-1
EX_dsmsterol_e,-1
EX_dopa4glcur_e,-1
EX_dopa3glcur_e,-1
HMR_2472,-1
CRMte,-1
GALGLUSIDEtg2,-1
GD3tg,-1
NEU22,-1
HMR_2712,-1
HMR_2713,-1
HMR_2715,-1
G3PD2,-1
G3PD,-1
HMR_3322,-1
HMR_1477,-1
HMR_1478,-1
HMR_1490,-1
HMR_1493,-1
HMR_1494,-1
HMR_1495,-1
HMR_1504,-1
HMR_1509,-1
HMR_1516,-1
HMR_1540,-1
HMR_1544,-1
HMR_1545,-1
HMR_1546,-1
HMR_1548,-1
HMR_1552,-1
HMR_1565,-1
HMR_2281,-1
HMR_2602,-1
HMR_2611,-1
ICITt_x,-1
HMR_7757,-1
HMR_7758,-1
HMR_8056,-1
CDCA24GSc,-1
DCA24GSc,-1
DCA24Gtr,-1
DCA3GSc,-1
DCA3Gtr,-1
DM_3dhcdchol_c,-1
DM_3dhchol_c,-1
DM_3dhlchol_c,-1
DM_cdca24g_c,-1
DM_dca3g_c,-1
HDCA24GSc,-1
CARN180t_m,-1
HMR_2667,-1
HMR_3117,-1
HMR_3422,-1
HMR_3859,-1
NADS1,-1
HMR_4783,-1
LCA24GSc,-1
3ISPVStep,-1
3ISPVSthc,-1
56EPPVShc,-1
CRVSM1hr,-1
CVM23GLUChc,-1
DSPVShc,-1
DSPVStev,-1
EX_35dhpvs_e,-1
HMR_6397,-1
FADRx2,-1
MI3PS,-1
HMR_9177,-1
HMR_9178,-1
HMR_9634,-1
HMR_9652,-1
DM_hyochol_c,-1
7HPVShc,-1
EX_ptvstlac_e,-1
SMVGLUChep,-1
TRIPVStev,-1
35DHPVSitr,-1
56DHPVSitr,-1
EX_M02155_e,-1
SK_ile__L_c,-1
SK_met__L_c,-1
SK_phe__L_c,-1
SK_trp__L_c,-1
SK_asp__L_c,-1
SK_cys__L_c,-1
SK_gln__L_c,-1
SK_glu__L_c,-1
SK_ser__L_c,-1
SK_gly_c,-1
SK_4abut_l,-1
DM_kynate_c,-1
DM_protein_c,-1
EX_3ispvs_e,-1
EX_56eppvs_e,-1
PTVSTLACtev,-1
PTVSTM3eb,-1
PTVSTM3hc,-1
PTVSThc,-1
PVSHtu,-1
PVSOATPtu,-1
TRIPVSitr,-1
EX_hnifedipine_e,-1
FCOAH2,-1
FOLR2,-1
FOLt2_1,-1
FPGS3m,-1
FUMm,-1
FUMSO3tm,-1
G3PD2m,-1
G6Pter,-1
GALGLUSIDEtg,-1
GALGT1,-1
GALGT4,-1
GD1B2tg,-1
GGH_10FTHF5GLUe,-1
GGH_10FTHF6GLUe,-1
GGH_10FTHF7GLUe,-1
GGH_5DHFe,-1
GGH_5THFe,-1
GGH_6DHFe,-1
GGH_6THFe,-1
GGH_7DHFe,-1
GLACO,-1
GLACter,-1
GLCAASE1ly,-1
GLCAASE5ly,-1
GLCNACASE1ly,-1
GLCNACASE2ly,-1
GLCNACASE3ly,-1
GLCNACASE4ly,-1
GLCt2_2,-1
GLCURtly,-1
GLDBRAN,-1
GLU5Km,-1
GLUCYS,-1
GLUDC,-1
GDHm,-1
GLUDym,-1
GluForTx,-1
GLUt2m,-1
GLXtm,-1
GLYATm,-1
GP1CALPHAte,-1
GP1Cte,-1
GP1Ctg,-1
GQ1BALPHAtg,-1
GQ1Bte,-1
GRTTx,-1
GSNt,-1
GTHOr,-1
GTMLTe,-1
GUAD,-1
H2O2tn,-1
H2O2tp,-1
H2Otly,-1
HACD1m,-1
HGNTOR,-1
HIStN1,-1
HMGCOAS,-1
HPDCAt,-1
HPYRRy,-1
HS1ly,-1
HS3ly,-1
HS4ly,-1
HSAT1ly,-1
HSAT4ly,-1
HSPGtly,-1
Htg,-1
ICDHym,-1
IDOAASE1ly,-1
IDOAASE2ly,-1
ILEtec,-1
IPDDIx,-1
KDNH,-1
LEUt5m,-1
LEUtec,-1
LINKDEG4ly,-1
L_LACDcm,-1
LNELDCCPT2,-1
LNLNCGCPT1,-1
LNSTLSr,-1
MALSO3tm,-1
MDHm,-1
MGCHrm,-1
MI1PS,-1
MTAP,-1
NACHEX2ly,-1
NACHEXA1ly,-1
NACHEXA6ly,-1
NACHEXA8ly,-1
NADPHtxu,-1
NAHCO3_HCLt,-1
NAt5,-1
NDP6,-1
NDP7er,-1
NDPK10n,-1
NDPK1m,-1
NDPK1n,-1
NDPK2n,-1
NDPK3n,-1
NDPK5n,-1
NDPK6n,-1
NDPK8n,-1
NMNAT,-1
NP1,-1
NTPP9,-1
O2St,-1
O2Stx,-1
O2tm,-1
O2tp,-1
OCTAt,-1
ODECOAtx,-1
OIVD1m,-1
OPAH,-1
ORNt3m,-1
ORNTArm,-1
P5CRxm,-1
PAN4PP,-1
PCm,-1
PDX5POi,-1
PEPCK_re,-1
PEPCKm,-1
PEt,-1
PETOHMr_hs,-1
PHCDm,-1
PHEtec,-1
PPItx,-1
PRAGSr,-1
PRISTANALtx,-1
PROSTGF2t,-1
PSSA1_hs,-1
PSSA2_hs,-1
PSt3,-1
PTDCAt,-1
PTHPS,-1
PYAM5PO,-1
PYRt2m,-1
S2TASE4ly,-1
S3TASE1ly,-1
S3TASE2ly,-1
SACCD4m,-1
SCP21x,-1
SCP22x,-1
SIAT4Bg,-1
SK_citr__L_c,-1
SOAT12,-1
SPODMm,-1
SPODMn,-1
SPODMx,-1
ST6GALNAC24,-1
ST6GALNAC61,-1
ST8SIA55g,-1
STRDNCCPT2,-1
SUCCtm,-1
SUCCt4_2,-1
SUCOAS1m,-1
SUCOASm,-1
THYMDt1,-1
THYMt,-1
TMDPP,-1
TMNDNCCPT2,-1
TRDR,-1
TRDR3,-1
TRIOK,-1
UDPGLCAter,-1
UGALNACtg,-1
UGT1A3r,-1
UGT1A7r,-1
UMPK2,-1
UMPK6,-1
URAt,-1
URIDK2m,-1
URIK1,-1
VALtec,-1
XYLTD_D,-1
XYLtly,-1
EX_fald_e,-1
EX_HC01444_e,-1
EX_HC01609_e,-1
EX_cpppg1_e,-1
EX_itp_e,-1
CPS_m,-1
r0047,-1
r0051,-1
ALATA_Lm,-1
r0170,-1
r0173,-1
r0193,-1
r0210,-1
DHFRim,-1
PYDXO_1,-1
NAPRT,-1
r0450,-1
RNTR3,-1
RNTR4,-1
r0509,-1
r0512,-1
NMNDA,-1
DUTCP,-1
CYSAMO_cho,-1
BETALDHy,-1
r0575,-1
HPROym,-1
ACACT4m,-1
r0636,-1
ACOAR5m,-1
ACACT6m,-1
r0652_1,-1
ECOAH5m,-1
r0707,-1
r0714_1,-1
r0720_1,-1
HACD5m,-1
HACD4m,-1
HACD4p,-1
ECOAH4m,-1
r0732,-1
ACOAR4m,-1
r0783,-1
ACOAR2m,-1
SUCFUMtm,-1
r0834,-1
NH4tm,-1
r0853,-1
r0879,-1
CITtcm,-1
r0946,-1
r0970,-1
r0995,-1
r1015,-1
CHOLESTTDe,-1
r1109,-1
r1116,-1
r1135,-1
r1146,-1
AKGICITtm,-1
DUTUP,-1
r1380,-1
GLY3Pt,-1
r1446,-1
r1517,-1
r2010,-1
r2015,-1
r2020,-1
r2027,-1
r2079,-1
r2083,-1
r2095,-1
r2102,-1
r2112,-1
r2116,-1
r2117,-1
r2338,-1
ECOAR,-1
CHLSTD78I,-1
FAOXC123C102m,-1
FAOXC12DCTc,-1
FAOXC14DCC12DCx,-1
FAOXC162C142m,-1
FAOXC163C143m,-1
FAOXC163GC142m,-1
FAOXC164GC163m,-1
EX_cholp_e,-1
EX_ethamp_e,-1
EX_L2aadp_e,-1
EX_udpglcur_e,-1
FOLOAT1tc,-1
EX_argserser_e,-1
EX_aspalaarg_e,-1
EX_asphispro_e,-1
EX_asplyshis_e,-1
EX_aspmetasp_e,-1
EX_cysaspphe_e,-1
EX_cyscys_e,-1
EX_glnhishis_e,-1
EX_glyhislys_e,-1
SK_gchola_c,-1
SK_lnlncacoa_c,-1
SK_nadp_c,-1
SK_pydam_c,-1
SK_stcoa_c,-1
SK_tdchola_c,-1
ACACt2,-1
ADK1,-1
ADPT,-1
GLXt,-1
EX_glx_e,-1
3H3MGLTte,-1
EX_3h3mglt_e,-1
3MGLUTACc,-1
3MGLUTACte,-1
HMR_0795,-1
HMR_2817,-1
HMR_2821,-1
HMR_2857,-1
HMR_9719,-1
GLUN,-1
HMR_4816,-1
3DHDCAS,-1
DSPVSitr,-1
PTVSTLACitr,-1
PTVSTM3itr,-1
PVSitr,-1
