Reaction_ID,Confidence_Level
SERLYSNaex,0
SERTHRNaEx,1
SERtN1,0
SFGTHi,2
SGALSIDEtg,-1
SGALSIDEtl,-1
SGPL12r,2
SIAASE2ly,1
SIAASE4ly,1
SLCBK1,1
SLDt,-1
SMPD3g,0
SMS,1
SO4t4_2,0
SO4tl,-1
SPH1Pter,-1
SPHINGStl,-1
SPHINGStr,-1
SPHK21c,1
SPHMYLNtg,-1
SPMDOX,-1
SPODMe,1
SPR,3
SQLEr,2
SQLSr,2
SR5AR2r,0
SR5ARr,0
SRTNACT,0
SRTNt6_2_r,0
SRTNtu,0
ST3GAL21g,1
ST3GAL22g,1
ST3GAL23g,1
ST3GAL31g,0
ST6GALNAC21,1
ST6GALNAC22,1
ST6GALNAC23,1
ST6GALNAC26,1
ST6GALNAC27,1
ST6GALNAC28,1
ST6GALNAC31_1,0
ST6GALNAC62,1
ST8SIA12,0
ST8SIA51g,0
ST8SIA52g,0
ST8SIA53g,0
ST8SIA56g,0
STCOAtx,-1
STRDNCCPT1,0
STRDNCt,-1
STS1,1
STS2,1
STS2r,1
SUCCtp,-1
SUCD1m,2
SULFOX,1
T4HCINNMFM,-1
TAGAT_Dt,-1
TAURt4_2_r,1
TAXOLte,-1
TCHOLAt,1
TCYNTtm,-1
TDCHOLAtx,-1
TDPm,-1
TETHEX3COAtx,-1
TETHEX3t,-1
TETPENT3CPT1,0
TETPENT6COAtx,-1
TETPENT6CPT1,0
TETPENT6CRNt,1
TETTET6CPT2,2
THCHOLSTOICtm,-1
THD1m,1
THFtm,-1
THMDt4,0
THMMPt4_1,1
THMMPtm_cho,-1
THMt2m,-1
THMTP,1
THMTPt_1,1
THRCYSNaEx,1
THRGLNNaEx,3
THRGLYexR,0
THRSERNaEx,1
THYMDtl,1
THYMDtm,2
THYOXt,1
THYPX,0
TMABADH,3
TMDK1m,1
TMLYSOX,0
TMNDNCCOAtx,-1
TMNDNCCPT1,0
TMNDNCCRNt,1
TMNDNCt,-1
TRDR2,3
TRIODTHYSUFt,-1
TRIODTHYSULT,0
TRPHYDRO2,0
TRPO2,0
TRPt4,0
TRYPTAOX,0
TSTSTERONEGLCte,2
TSTSTERONEGLCtr,-1
TSTSTERONESte,-1
TSTSTERONEt,-1
TSTSTERONEtr,-1
TTDCAtr,0
TTDCPT2,2
TTDCRNt,1
TXA2tr,-1
TYRASE,0
TYROXDAc,1
UAG2EMA,1
UAGALDP,-1
UDPACGALtl,-1
UDPGALtg,2
UDPGD,2
UDPGLCAtg,-1
UDPGLCter,-1
UDPGLDCg,2
UDPGNP,-1
UDPGP,0
UDPtl,-1
UDPXYLter,-1
UDPXYLtg,1
UGALGTg,2
UGCG,2
UMPK3,3
UMPK4,3
UMPK4n,3
UMPK5,3
UMPK6n,3
UMPK7,3
UMPK7n,3
UMPKn,3
UMPtr,-1
URATEt,-1
UREAt5,0
URIt,1
Uritn,-1
UROLACer,-1
UTPtn,-1
VITD3t,-1
VLCS2p,0
VLCSp,0
WHTTDCAte,-1
XAOx,0
XOL27OHtm,-1
XOL7AH2tm,-1
XOLDIOLONEt,-1
XOLESTte,-1
XOLTRI24te,-1
XOLTRI25tc,-1
XOLTRI25te,-1
XOLTRIOLtm,-1
XYLK,1
XYLTer,1
XYLTt,-1
XYLUR,3
YVITEt,-1
EX_4abutn_e,-1
EX_acmana_e,-1
EX_ahdt_e,-1
EX_dgmp_e,-1
EX_dgtp_e,-1
EX_dha_e,-1
EX_dhap_e,-1
EX_dttp_e,-1
EX_isomal_e,-1
EX_HC00250_e,-1
EX_HC01361_e,-1
EX_HC01440_e,-1
EX_HC01446_e,-1
EX_HC01577_e,-1
EX_HC02160_e,-1
EX_orot_e,-1
EX_udpg_e,-1
r0009,1
r0016,1
GDR,2
r0023,0
NOS2,1
r0027,1
NDP1,0
ACOAHim,0
r0083,2
r0086,1
r0113,1
GTHRDH_syn,0
GGTAe2,0
r0139,0
r0142,1
r0149,0
r0156,-1
SPTc,0
SSALxm,0
ITPH2,0
r0202,0
DHFR2i,3
r0242,0
r0246,3
r0249,2
GMPR,1
r0287,2
GMPS,2
ACOAR7m,0
r0310,1
r0311,0
r0319,0
r0330,-1
r0354,0
r0355,0
r0358,0
r0361,0
r0381,-1
r0383,3
PYDXNO,2
HXAND,0
r0402,3
r0403,0
r0407,0
r0425,2
r0433_1,1
r0434,1
r0437,1
r0438,1
r0441,1
r0451,3
r0463,2
r0465_1,0
RNTR1,1
RNTR2,1
r0480,-1
HMGCOAR,2
r0494,0
r0497,0
r0511,0
r0514,3
THFATm,1
SPHPL,2
r0546,1
BETALDHx,2
r0557,3
r0558,-1
r0568,3
r0571,-1
r0573,1
r0579,1
DNADDP,0
DPCOAPP,0
AASAD3,2
HPROx,3
HPROxm,3
HPROb,3
r0627,3
r0629,0
r0630,0
r0633,0
r0637,1
r0642,0
AM6SAD,-1
r0647,-1
r0648,0
r0650,0
ACACT7m,2
r0656,1
ECOAH5p,1
r0669,1
r0672,2
r0688,0
r0698,2
r0706,2
r0716_1,1
r0717,1
HACD6m,1
r0721,1
HACD5p,1
ACACT5m,2
ECOAH4p,1
r0730,1
r0731,1
r0734,1
r0737,2
r0743,3
r0744,3
r0755,1
r0756,1
r0774,3
LNS14DMr,3
r0784,-1
r0786,2
SBPP1,0
r0788,-1
r0789,-1
r0797,0
r0801,3
r0812,2
r0819,2
r0822,2
r0829,2
r0830,2
r0836,2
r0839,-1
r0840,-1
r0841,-1
r0842,-1
r0845,1
r0859,-1
r0870,-1
r0885,2
r0892,-1
r0899,-1
r0907,-1
r0908,-1
r0909,-1
MALICITtm,3
r0915,3
r0921,-1
r0924,0
r0926,-1
r0932,-1
r0936,-1
r0937,-1
r0940,-1
r0942,1
SPMDtex2,-1
r0954,3
r0960,1
r0962,-1
r0975,-1
r0983,1
r0984,1
r0986,-1
r0987,-1
r0989,-1
r0994,-1
r0997,1
CARN1619Zt_m,-1
r1002,-1
r1005,-1
r1007,-1
r1008,-1
r1013,-1
r1014,-1
r1017,-1
r1029,-1
r1043,0
r1044,0
r1045,0
r1051,-1
CITt2r,-1
CITt4_1,0
r1117,-1
r1134,-1
r1143,0
GLUt4,0
r1148,-1
r1150,-1
r1155,0
r1162,-1
r1163,0
r1164,0
r1167,0
r1170,0
r1175,0
r1177,0
r1179,0
r1182,0
r1251,0
r1252,0
r1253,0
r1254,0
r1260,0
r1262,0
PPCOAtm,-1
r1292,-1
r1298,-1
r1304,-1
r1364,-1
r1365,-1
r1374,0
r1375,-1
r1378,3
r1382_1,2
r1383_1,2
r1384,-1
r1400,-1
HCO3Ee,0
r1421,-1
PIt,-1
r1428,-1
ALAtmi,-1
r1435,-1
r1437,-1
ACOAO5p,1
ACOAO4p,1
r1448,1
r1449,1
r1450,1
PHEt2m,-1
r1456,-1
r1467,-1
r1468,-1
r1487,0
GTHRDt2,-1
r1495,0
r1497,0
r1498,0
r1499,0
r1502,0
r1503,0
r1515,1
r1518,1
r1519,1
r1520,1
r1525,1
r1530,1
r1531_1,1
r1533_1,1
r1536,1
r1540,1
r1547,3
r1548,3
r1549,3
r1552,3
r1553,3
r1554,3
r1556,3
r1557,3
r1560,3
r1561,3
r1562,3
r1564,3
r1565,3
r1567,3
r1568,3
r1571,3
r1578,3
r1579,3
r1581,3
r1584,3
r1585,3
r1586,3
r1587,3
r1588,3
r1589,3
r1590,3
r1591,3
r1593,3
r1594,3
r1595,3
r1597,3
r1603,3
r1604,3
r1610,3
r1611,3
r1612,3
r1613,3
r1615,3
r1616,3
r1617,3
TYRPHELAT2tc,3
CYSPHELAT2tc,3
r1621,3
ASNPHELAT2tc,3
VALPHELAT2tc,3
THRPHELAT2tc,3
ILEPHELAT2tc,3
r1629,3
r1630,3
r1631,3
r1632,3
r1634,3
r1637,3
r1641,3
r1645,3
ILELAT1tc,3
r1648,3
r1649,3
r1652,3
r1657,3
r1659,3
r1661,3
r1666,2
r1671,2
r1673,2
r1674,2
r1676,2
r1678,2
r1680,2
r1685,2
r1686,2
r1692,2
r1693,2
r1696,2
r1700,2
r1701,2
r1705,2
r1706,2
r1707,2
r1710,2
r1717,2
r1722,2
r1723,2
r1726,2
r1731,2
r1732,2
r1736,2
r1744,2
r1745,2
r1746,2
r1747,2
r1748,2
r1750,2
r1752,2
r1753,2
r1754,2
r1755,2
r1758,2
r1762,2
r1763,2
r1764,2
r1766,2
r1768,2
r1771,2
r1774,2
r1778,2
r1779,2
r1781,2
r1783,2
r1784,2
r1786,2
r1789,2
r1790,2
r1791,2
r1792,2
r1796,2
r1797,2
r1798,2
r1799,2
r1805,2
r1806,2
r1809,2
r1811,2
r1814,2
r1817,2
r1818,2
r1820,2
r1821,2
r1822,2
r1823,2
r1824,2
r1827,2
r1829,2
r1830,2
r1832,2
r1833,2
r1836,2
r1837,2
r1841,2
r1842,2
r1846,2
r1847,2
r1848,2
r1851,2
r1853,2
r1854,2
r1855,2
r1857,2
r1858,2
r1860,2
r1861,2
r1864,2
r1865,2
r1867,2
r1874,2
r1876,2
r1877,2
r1880,2
r1881,2
r1882,2
r1885,2
r1887,2
r1889,2
r1890,2
r1892,2
r1893,2
r1898,2
r1899,2
r1900,2
r1901,2
r1903,2
r1904,2
r1905,2
r1907,2
r1908,2
r1910,2
r1912,2
r1916,2
r1918,2
r1920,2
r1921,2
r1925,2
r1928,2
r1932,2
r1935,2
r1940,2
r1944,2
r1945,2
r1948,2
r1949,2
r1951,2
r1954,2
r1957,2
r1961,2
r1962,2
r1963,2
r1964,2
r1965,2
r1967,2
r1970,2
r1972,2
r1974,2
r1976,2
r1980,2
r1981,2
r1983,2
r1984,2
r1985,2
r1986,2
r1987,2
r1989,2
r1997,0
r2000,0
r2001,0
r2003,0
r2004,0
r2005,0
r2007,0
r2011,0
r2013,0
r2014,0
r2016,0
r2017,0
r2018,0
r2021,0
r2023,0
r2026,0
r2030,0
r2031,0
r2032,0
r2035,0
r2036,0
r2038,0
r2039,0
r2040,0
r2041,0
r2046,0
r2047,0
r2048,0
r2049,0
r2050,0
r2051,0
r2055,0
r2056,0
r2058,0
r2060,0
r2063,0
r2065,0
r2067,0
r2068,0
r2071,0
r2073_1,0
r2080,3
r2081,3
r2084,3
r2085,3
r2086,3
r2087,3
r2088,3
r2089,3
r2090,3
r2092,3
r2093,3
r2094,3
r2096,3
r2100,3
r2101,3
r2104,3
r2106,3
r2108,3
r2111,3
r2113,3
r2114,3
r2115,3
r2120,3
r2121,3
r2122,3
r2123,3
r2125,3
r2126,3
r2130,3
r2133,3
25HVITD2tin_m,-1
r2313,1
r2315,1
r2317,1
r2321,1
r2324,1
r2325,1
r2331,1
r2332,1
r2333,1
r2334,1
r2439,0
r2335,1
RE0512X,1
RE0567C,-1
SERt2r,0
RE0568C,3
r2472,0
G6Pt6er,1
RE0569C,0
RE0569E,3
r2374,3
r2375,3
r2377,3
r2382,3
r2502,1
r2505,2
r2506,-1
r2509,-1
r2510,-1
r2384,3
r2385,3
r2512,-1
r2387,3
r2514,-1
r2388,3
r2515,-1
RE0570C,-1
r2516,3
r2517,2
r2518,2
RE0575C,-1
r2519,-1
r2520,3
GLNt,1
r2532,1
RE0689E,0
r2534,1
r2538,-1
EX_so3_e,-1
r2419,2
RE0452M,-1
RE0690E,0
RE0453C,-1
RE0453M,3
RE0456N,1
RE1518X,1
RE1519X,1
RE1520M,1
RE1520X,1
RE1522M,1
RE0691C,-1
RE1522X,1
RE1526M,1
RE0908C,-1
RE1526X,1
RE1527M,1
RE1957R_1,2
RE1527X,1
RE0915C,-1
RE1530M,1
RE1531M,2
RE0918C,-1
RE1533X,2
RE0958C,-1
RE1534M,2
RE1534X,2
RE1978C,-1
RE2030M,1
RE2034C,-1
RE1587C,-1
RE1630C,-1
RE1632C,-1
CYANSTm,2
RE1709C,-1
RE1804M,1
RE1807C,-1
RE2069C,-1
RE2078M,-1
RE2080C,-1
RE2122C,-1
RE2127C,-1
RE2130C,-1
RE1810M,-1
RE1826C,-1
RE1834M,2
STS3,1
RE1835C,0
RE1845C,0
RE2155C,-1
RE1898C,-1
STS3r,1
RE1901R,-1
RE1919C,-1
RE1134C,-1
STS4,1
RE1233C,0
SPMDAT1,-1
SPMDAT2,-1
RE2223M,1
AADSACYCL,-1
RE2240C,-1
RE2660C,-1
RE2273E,0
RE1342C,-1
RE2296C,-1
RE2660N,1
RE2666C_1,-1
RE2346C,-1
RE2386C,-1
RE1441R_1,2
RE2426C,-1
RE2445E,0
RE1516X,1
RE2526C,-1
RE2562C,-1
RE1517M,1
RE2563C,-1
RE3036C,1
RE2605C,-1
RE2625M,1
RE2626M,1
RE2635C,-1
RE2636C,-1
RE2644C,0
RE2677E_1,-1
RE2677N_1,-1
RE2705C,-1
RE2717L,1
RE2814M,-1
RE2888C_1,0
RE2948C,-1
RE2649M,2
RE2651R,-1
RE2658C,-1
RE2972M_1,2
RE3041C,1
RE2973N_1,0
RE2974N_1,-1
RE3044C,-1
RE2985X,1
RE2986X,1
RE2991X,1
RE2992M,1
RE3050R,-1
RE2998M,1
RE3076X,-1
RE2999M,1
RE3000M,1
RE3192M,1
RE3079X,0
RE3001M,2
RE3081X,1
RE3002X,1
RE3005M,1
RE3010C,1
RE3010X,2
RE3193M,1
RE3194M,1
RE3011R,-1
RE3013C,-1
RE3103C,0
RE3014R,0
RE3016R,-1
RE3017R,-1
RE3201C,-1
RE3224C,0
RE3228C,-1
RE3231C,-1
RE3104C,-1
RE3232C,-1
RE3234C,-1
RE3108C,-1
RE3236C,-1
RE3237C,-1
RE3241C,0
RE3243C,-1
RE3432C,1
RE3434C,-1
RE3436C,-1
RE3437C,-1
RE3247M,1
RE3247X,1
RE3251C,-1
RE3251M,1
RE3252C,-1
RE3476C,1
RE3476M,2
PI3PP,-1
RE3273R_1,0
RE3110C,0
RE3286C,-1
RE3287C,-1
RE3485C,-1
RE3486C,-1
RE3488C,-1
RE3288C,-1
RE3289C,-1
RE3490C,-1
RE3307C,1
RE3491C,-1
RE3346M,0
RE3113C,-1
RE3513C,-1
RE3513R,-1
RE3367E,0
RE3520E,0
RE3114R,0
RE3524R,-1
RE3119C,-1
RE3411C_1,-1
RE3413C,-1
RE3525M,-1
RE3526C,1
RE3526M,-1
RE3565C,-1
RE3566C,-1
RE3567C,-1
RE3421R,-1
RE3422C,-1
EX_CE2250_e,-1
RE3570C,-1
EX_CE1935_e,-1
RE3587C,-1
EX_CE1943_e,-1
RE3597C,1
RE3120C,0
RE3597M,2
RE3597X,2
RE3122C,-1
RE3626M,1
RE3628M,1
EX_CE1939_e,-1
EX_CE2915_e,-1
EX_CE4722_e,-1
EX_CE4723_e,-1
EX_prostgh2_e,-1
RE3146R,0
EX_citr__L_e,-1
EX_HC00822_e,-1
EX_C02528_e,-1
EX_HC02192_e,-1
EX_HC02195_e,-1
EX_HC02191_e,-1
EX_HC02198_e,-1
EX_HC02203_e,-1
EX_HC02204_e,-1
EX_HC02205_e,-1
EX_HC02206_e,-1
EX_HC02207_e,-1
EX_HC02213_e,-1
EX_HC02217_e,-1
EX_arachcoa_e,-1
EX_coa_e,-1
EX_CE4724_e,-1
EX_malthp_e,-1
EX_CE2838_e,-1
EX_cynt_e,-1
EX_3ump_e,-1
EX_CE5786_e,-1
EX_CE5797_e,-1
EX_CE5787_e,-1
EX_CE5868_e,-1
EX_CE4881_e,-1
EX_CE5854_e,-1
EX_cdpea_e,-1
EX_CE5853_e,-1
EX_CE1925_e,-1
CITt4_4,0
C12OHc,0
RE3153C,-1
HCO3_NAt,2
RE3156X,1
C141OHe,-1
INSTt4_2,0
RE3165C,0
C142CPT1,0
C142OHc,0
RE3168C,-1
C14OHc,0
C162ACBP,3
PIt9,0
RE3169C,-1
C16OHc,0
C182OHc,0
PROt4_2_r,0
C18OHc,0
ACRNtp,1
HSD17B3r,0
BIOMASS_reaction,3
RE3170C,0
3HBCOARc,3
ADPCOACROT,1
RE3174C,0
C102CPT1,0
C3DCe,-1
C4CRNCPT2,2
RE3175C,-1
C4CRNe,-1
C4DCCACT,1
C10DCe,-1
C10OHc,0
RE3178M,1
C120CPT1,0
C121CPT1,0
C4DCe,-1
C4tcx,1
C4tmc,1
C51CPT1,0
C12DCTD,-1
C12DCe,-1
C5DCe,-1
C60CPT1,0
RE3179M,1
C6COAt,1
RE3180C,-1
FAOXC122m,2
C6DCCACT,1
C6DCc,0
C80CPT1,0
C81CRNe,-1
SK_dd2coa_c,-1
DDCRNe,-1
SK_decdicoa_c,-1
DOCOSACT,0
DOCOSACTDe,-1
DOCOSACTDr,-1
DOCOSCOAtxc,0
EX_3hdececrn_e,-1
EX_3ivcrn_e,-1
EX_3thexddcoacrn_e,-1
EX_c101crn_e,-1
EX_c10crn_e,-1
EX_c10dc_e,-1
EX_c12dc_e,-1
EX_c3dc_e,-1
DOCO13EFATP,0
FAOXC16C16OHm,3
EX_c4dc_e,-1
FAOXC123C102x,1
FAOXC16DCC14DCx,1
FAOXC16DCr,2
FAOXC170150m,3
FAOXC181C181OHm,3
FAOXC123m,2
FAOXC182C162m,3
FAOXC183C163m,3
EX_c5dc_e,-1
FAOXC120100x,1
EX_c6crn_e,-1
EX_c8crn_e,-1
EX_decdicrn_e,-1
FAOXC184C163x,1
FAOXC184C164m,3
FAOXC184m,2
FAOXC185C164m,3
FAOXC18C18OHm,3
EX_docosac_e,-1
EX_docosdiac_e,-1
EX_dca_e,-1
FAOXC204C205x,1
FAOXC101C8x,1
FAOXC12DCC10DCx,1
FAOXC101x,1
FAOXC102C101m,2
FAOXC102C81m,2
FAOXC221C201x,1
FAOXC225C204m,3
FAOXC225C226m,3
FAOXC225C226x,1
FAOXC102C81x,1
FAOXC102m,2
FAOXC102x,1
FAOXC226C225m,2
FAOXC227C226m,2
FAOXC12DCc,0
FAOXC103C102m,2
FAOXC103C102x,2
FAOXC10C10OHm,2
FAOXC10080m,2
FAOXC10080x,1
FAOXC121C101m,2
FAOXC3DC,0
FAOXC4020m,1
FAOXC4C4DCc,0
FAOXC61m,2
FAOXC6C4x,1
FAOXC6DCC4DCx,1
EX_dchac_e,-1
FAOXC12DCx,1
FAOXC81C61m,2
FAOXC8C6m,2
FAOXC8DCC6DCx,1
FAOXC13BRC11BRx,1
FAOXC9C7m,2
FAOXOHC16C16DCc,2
FAOXOHC22C22DCc,2
STCOATxc,1
SUBERCROT,1
FAOXC13C11m,3
SUBERICACT,-1
SUCCCROT,1
FAOXC141C141OHm,3
TDCRNe,-1
FAOXC142C122m,3
SK_tetdec2coa_c,-1
SK_tetdece1coa_c,-1
TETDECE1CRNe,-1
TIGCRNe,-1
FAOXC142C122x,1
FAOXC143C123m,3
FAOXC143C123x,1
FAOXC140120m,3
FAOXC14C14OHm,3
FAOXC15ATPx,0
34DHPHELAT1tc,3
ALAALACNc,0
FAOXOHMC10DC10c,2
FAOXTC162TC142m,3
FAOXTC182TC162m,3
ALAyLATthc,0
FAOXC15BRC13BRx,1
ARGATB0tc,0
FOAXC122C101x,1
FAOXC15NADx,2
ASNATB0tc,0
BALAt2r,0
HDCACBP,3
BGLUTDECHOe,-1
FAOXC161C141m,3
BTNTe,-1
FAOXC161C141x,1
CYSSNAT5tc,0
CYSTLEUrBATtc,0
HEXDIACtr,-1
HEXDICOAACBPx,3
HIVCACBP,3
GALSGLT1le,0
HIVCRNe,-1
FAOXC161C161OHm,3
HTDCACBP,3
HTDCRNe,-1
IVCOAACBP,3
GLNATB0tc,0
GUMDCHAe,-1
IVCRNe,-1
LGNCCOAtcx_1,0
GUMGCHLe,-1
NRVNCCOAtxc,0
GUMTCHOLe,-1
OCD11COACPT1_1,0
FAOXC162C162OHm,3
OCT11EFATP_1,0
OCTDECCPT1,0
HISSNAT5tc,0
HISyLATtc,0
FAOXC163C142x,1
LEUATB0tc,0
LEULEULAPc,2
OCTDECE1CRNe,-1
SK_octdececoa_c,-1
OMHDEACIDTD,-1
SCP21cx,2
LINOFATPtc,3
METATB0tc,0
NACHORCTL3le,0
OLEICFATPtc,3
FAOXC163C164Gm,3
ORNALArBATtc,0
FAOXC163C164x,1
ORNLEUrBATtc,0
PECGCHLe,-1
PHEATB0tc,0
EX_gltdechol_e,-1
EX_glysar_e,-1
EX_gumtchol_e,-1
EX_leugly_e,-1
EX_leuleu_e,-1
PHEyLATthc,0
EX_pect_e,-1
PSYGCHe,-1
FAOXC163Gm,2
EX_pectingchol_e,-1
EX_pectintchol_e,-1
EX_psyl_e,-1
EX_psylchol_e,-1
EX_psyltchol_e,-1
EX_slfcys_e,-1
THMATPe,-1
TRPATB0tc,0
TYRATB0tc,0
VALATB0tc,0
VITEtl,1
FAOXC163x,1
3AIB_Dtm,-1
EX_pan4p_e,-1
EX_ptth_e,-1
EX_q10h2_e,-1
3HCO3_NAt,0
FAOXC164C143m,3
4ABUTtcn,-1
4HPROLTASCT1,1
ADNt5,0
FAOXC164C143x,1
AHCYStm,-1
FADDPle,0
FAOXC164C163x,2
FE2DMT1,1
FOLt2,-1
ALA_DTDe,-1
ASPDTDe,-1
ASPPROASCT1,1
BTNt3i,2
FRDPtcr,-1
G6PDH2c,3
FAOXC164C165m,3
GLU5SAtmc,-1
G3PDm,-1
GNDc,3
GSNt5,0
HYPTROXe,-1
CHSTEROLtrc,-1
CRNtp,-1
CYTDt5,0
Coqe,-1
DCTPtm_cho,-1
DGTPtm_cho,-1
DM_taur_c,-1
DM_pmtcoa_r,-1
DSREDUCr,3
INSK,-1
FAOXC164m,2
Kt3r,-1
LACLt,-1
DTMPKm,3
DTTPtm_cho,-1
EX_4hpro_LT_e,-1
EX_bglc_e,-1
MAL_Ltx,-1
EX_carn_e,-1
FAOXC164x,1
FAOXC165C164m,2
EX_glgchlo_e,-1
MDHp,-1
SK_5HPET_c,-1
EX_crtn_e,-1
SPRMti,0
TAURt,-1
URIt5,0
q10h2tc,-1
34HPPte,-1
3MOBte,-1
EX_cyst__L_e,-1
EX_dcmp_e,-1
3MOPt,-1
4HPRO_LTte,-1
5MTAte,-1
5OXPROt,-1
AICARte,-1
ANTHte,-1
NADtm,-1
NADtx,-1
OCDCAFATPc,-1
CBASPte,-1
DM_4hpro_LT_m,-1
DM_Lcystin_c,-1
P5CR,3
DM_ncam_c,-1
PHEMEt,1
EX_34hpp_e,-1
EX_glyald_e,-1
EX_3mob_e,-1
EX_3mop_e,-1
EX_ahcys_e,-1
PNTEHe,-1
PPItm,-1
PRO_Dtde,-1
PTPATe,-1
Q10H2e,-1
RTOTAL2FATPc,3
RTOTALFATPc,3
SFCYSc,-1
EX_aicar_e,-1
EX_anth_e,-1
MALt,-1
SFCYSe,-1
IDOURte,-1
EX_icit_e,-1
EX_idour_e,-1
5HOXINDOAtr,0
CGMPt,0
PEPtr,-1
GUDACtr,-1
GUDACtr2,-1
LKYNRtr,0
CALAtr,-1
KYNATEtr2,-1
3ANTHRNtr,-1
GALt4,0
GLCt4,0
HKYNRtr,3
EX_Lkynr_e,-1
DMGLYtr,-1
ETHAMPtr,-1
MANt4,0
TCHOLAt3,0
EX_quln_e,-1
EX_xmp_e,-1
TRPt,0
FUMtr,-1
EX_3pg_e,-1
G3PCt,-1
GLCURtr,-1
Kt1,0
XANt,-1
EX_3hanthrn_e,-1
EX_glyc3p_e,-1
ALAPAT4te,0
AVITE1t,0
GLYCLm,1
ARGSUCte,-1
3PGtr,-1
GLYC3tr,-1
EX_2pg_e,-1
ACRNte,1
PCRNte,1
ARACHDFATPtc,0
STCRNte,1
EX_acrn_e,-1
LCAT20e,1
LCAT22e,1
LCAT27e,1
EX_pcrn_e,-1
EX_lneldccrn_e,-1
EX_odecrn_e,-1
EX_pmtcrn_e,-1
LCAT29e,1
LCAT31e,1
LCAT33e,1
LCAT34e,1
LCAT36e,1
DM_ascb__L_c,-1
PCREATte,-1
BGLYte,-1
BIOMASS_maintenance,3
LCAT39e,1
LCAT42e,1
LCAT43e,1
BIOMASS_maintenance_noTrTr,3
15KPROSTGF2c,0
ADPOHc,-1
AND19ONEc,0
DESAT14_9,2
LCAT44e,1
LCAT45e,1
LCAT46e,1
LCAT49e,1
LCAT50e,1
LCAT52e,1
21HPRGNLONE,0
HMCRNc,-1
LCAT10e,1
LCAT11e,1
CRNATBtc,0
LCAT14e,1
LCAT6e,1
LCAT7e,1
LCAT55e,1
LCAT8e,1
LCAT16e,1
SMS10,1
LCAT17e,1
DHEASABCCte,0
SMS11,1
SMS12,1
SMS13,1
DOPAENT4tc,0
SMS2,1
MAGLINL_HSe,0
SMS3,1
SMS4,1
SMS5,1
SMS8,1
XOLEST182CEH,0
XOLEST226CEH,0
LPS6e,0
LPS7e,0
PCHOLOLE_HSPLA2,0
PEOLE_HSPLA2,0
PCHOLPALME_HSPLA2,0
PAILPALM_HSPLA2,0
PCHOL2LINL_HSPLA2,0
PE2LINL_HSPLA2,0
PCHOLN225_HSPLA2,0
PCHOLN2254_HSPLA2,0
PEAR_HSPLA2,0
PCHOL2PALM_HSPLA2,0
PCHOLAR_HSPLA2,0
PCHOLN1836_HSPLA2,0
PE203_HSPLA2,0
PE226_HSPLA2,0
PE224_HSPLA2,0
PEDH12_HSPLA2,0
PEDH13_HSPLA2,0
PEDH15_HSPLA2,0
PCHOLN203_HSPLA2,0
ARACHETH,0
BILIVERDt,-1
PCHOLN24_HSPLA2,0
PCHOLN261_HSPLA2,0
PCHOLN281_HSPLA2,0
C02356t,-1
PCHOLDOC_HSPLA2,0
PCHOLDET_HSPLA2,0
PCHOLHEP_HSPLA2,0
PELINL_HSPLA2,0
C02712tm,-1
FOLABCCte,0
C03990tr,-1
FOLOAT2tc,0
C03990tx,-1
C04483t2,-1
C04717ATP,-1
FACOAE160,-1
GPDDACHOL,1
ACLYSHYc,-1
EX_3mtp_e,-1
ELAIDCRNte,-1
GLYC2P3Pc,-1
LNLCCRNNAt,-1
PHLACHt,-1
C04805td,-1
C05463t1,0
C05463t2,-1
C05953t,-1
C06314t,-1
C06439t,-1
12HPETATP,-1
15HPETATP,-1
C11695td,-1
21HPRGNLONEt1,-1
C14768td,-1
2OXOADPt,-1
GABABGTtc,0
3HPPNOHGLUCte,-1
3HPPt,-1
3MHISt1,-1
3MHISt2,-1
3MOXTYRt,-1
3UIBtd,-1
56DTHMt,-1
EX_C14769_e,-1
C14770ATP,-1
C14826ATP,-1
CE0328t,-1
56DURAtd,-1
7DHCHSTEROLtd,-1
CE1243ATP,-1
CE1556td,-1
CE2028t,-1
ACGLUtd,-1
ACGLYte,-1
ACORNt,-1
NRVNCt,-1
CE4843td,-1
ACTHRtc,-1
CE6247t,-1
H2OGLYAQPt,0
CE7083t,-1
ACTHRte,-1
AND19ONEt,-1
CE7172ATP,-1
DOCOHEXETHc,0
DOCTETETH,0
DODECANACt,-1
DODECANACtd,-1
EX_56dthm_e,-1
EX_56dura_e,-1
EX_5HPET_e,-1
EX_acthr__L_e,-1
EX_adpoh_e,-1
EX_amet_e,-1
ELAIDCRNtd,-1
EX_15HPET_e,-1
EX_15kprostgf2_e,-1
EX_21hprgnlone_e,-1
EX_3hmp_e,-1
EX_3mhis_e,-1
EX_and19one_e,-1
EX_aracheth_e,-1
EX_C02356_e,-1
EX_C02712_e,-1
EX_C04717_e,-1
LGNCFATPtc,0
EX_C05957_e,-1
EX_C06314_e,-1
EX_pcholet_hs_e,-1
EX_C14771_e,-1
EX_CE1273_e,-1
EX_CE2176_e,-1
EX_pcholn201_hs_e,-1
EX_pcholn205_hs_e,-1
EX_pcholn226_hs_e,-1
EX_pcholn24_hs_e,-1
EX_eidi1114ac_e,-1
PGLYCABCte,1
EX_CE6031_e,-1
EX_CE7082_e,-1
EX_pcholn261_hs_e,-1
EX_pcholpalm_hs_e,-1
EX_pe14_hs_e,-1
EX_pe15_hs_e,-1
EX_pe161_hs_e,-1
